,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,0.011450381679389313,0.6088042614145461,0.6894895997775359,0.4377256791728078,0.04219150025601639,0.6508026440472534,0.7172749391681634,0.2597402597402585,0.7846153846153889,0.07454864154250658,0.56232502799703,0.7142857142872341,0.32258064516129004,0.7431192660550456,0.060003681207436044
11,0.015267175572519083,0.6521743598972717,0.686304636669293,0.330759617044854,0.08294930875576037,0.7531633616715112,0.8045417680909139,0.30519480519480524,0.8615384615384656,0.04539877300613497,0.5673292273230328,0.7386018237127656,0.42580645161290276,0.7889908256880731,0.009939260077305357
12,0.016221374045801526,0.7206919780089176,0.8641683523175439,0.5050210831451964,0.10481310803891448,0.7248347498101992,0.8373073803542184,0.2857142857142847,0.9076923076923116,0.06976336546888694,0.6261548152306555,0.7720364741595747,0.3548387096774195,0.8899082568807337,0.02521627093686729
13,0.01717557251908397,0.7015580788734309,0.7205979032399421,0.5404916691617871,0.0738863287250384,0.7792256845997798,0.735117599330664,0.3896103896103895,0.8538461538461561,0.05328659070990359,0.4748740201583761,0.7370820668723406,0.39354838709677376,0.7889908256880731,0.02613657279587705
14,0.01812977099236641,0.5840941973881462,0.9809686373387942,0.25085117724526507,0.165284178187404,0.7983002832407351,0.8572587185864933,0.3311688311688279,0.9307692307692328,0.04238387379491674,0.5821318589023146,0.7750759878404256,0.4645161290322579,0.8899082568807337,0.047671636296705316
15,0.019083969465648856,0.6588621496596735,0.7012775875463988,0.48815218366105495,0.36797235023041475,0.69027384321776,0.770802919655651,0.25324675324675283,0.9076923076923116,0.06415425065731814,0.5842315229557138,0.7279635258404258,0.39354838709677376,0.8440366972477062,0.006073992269464384
16,0.020038167938931296,0.5711195550526559,0.7874546719345225,0.38815049186000844,0.1315668202764977,0.7656279508693444,0.7250608272948114,0.298701298701296,0.9384615384615422,0.028746713409290095,0.47182950728008977,0.7386018237127656,0.39354838709677376,0.8899082568807337,0.029081538744708268
17,0.02099236641221374,0.694068524068969,0.7093132494684955,0.4116999290942167,0.07982590885816693,0.8117091596151695,0.7972424979367005,0.35714285714285765,0.9384615384615422,0.06327782646801051,0.5078737402020843,0.7841945288723404,0.42580645161290276,0.8440366972477062,0.02153506350082827
18,0.02194656488549618,0.6313093349045726,0.575105493665987,0.35208244910247244,0.13164362519201228,0.69027384321776,0.8272506083183657,0.2597402597402585,0.8615384615384656,0.2320771253286591,0.6448068309074277,0.7689969604893618,0.42580645161290276,0.8899082568807337,0.10620283452972576
19,0.023854961832061067,0.6040298615656929,0.5994869353911563,0.2606527900101333,0.32521761392729137,0.5641170915982698,0.7510137874898817,0.20129870129870042,0.7923076923076948,0.1656792287467134,0.6789263717819018,0.5714285714255318,0.3548387096774195,0.642201834862385,0.1684152401987852
20,0.02480916030534351,0.7199812903267424,0.7023758506871722,0.6022113518839106,0.2594726062467998,0.6730878186656497,0.7824817517888505,0.2337662337662323,0.8923076923076962,0.039018404907975465,0.6124020156768486,0.6990881458936169,0.42580645161290276,0.7431192660550456,0.011595803423522916
21,0.025763358778625952,0.6110274018209567,0.7005546009208278,0.3500275518015668,0.05238095238095238,0.7055712936810465,0.7858880778229675,0.2857142857142847,0.8923076923076962,0.0252410166520596,0.5861562150056838,0.7522796352553187,0.42580645161290276,0.8440366972477062,0.012147984538928768
22,0.026717557251908396,0.7621305367080574,0.7475877199244483,0.35374175023552956,0.051203277009728626,0.7554296506045546,0.6862935928416292,0.2922077922077939,0.915384615384621,0.012445223488168273,0.4394946808523519,0.6534954407340425,0.39354838709677376,0.6880733944954125,0.07159948463095896
23,0.027671755725190837,0.7417939353411973,0.8637290470612344,0.2657168181797582,0.05130568356374808,0.6445703493161332,0.6509326845361088,0.24675324675324717,0.7769230769230795,0.06432953549517967,0.4988451847702631,0.5744680851063833,0.32258064516129004,0.6880733944954125,0.0176697956929873
24,0.02862595419847328,0.5937158152391337,0.7387192450627031,0.34724176755978897,0.08604710701484895,0.47629839474886637,0.5868613138132446,0.15584415584415368,0.7384615384615429,0.07765118317265557,0.578072508398749,0.5106382978723403,0.2838709677419353,0.5412844036697249,0.04914411927112093
25,0.029580152671755722,0.5642313513638807,0.5982239327792669,0.5097370011315205,0.025499231950844855,0.5165250236078052,0.5836171938456403,0.19480519480519476,0.7538461538461547,0.12585451358457495,0.5418882978735213,0.48784194528723424,0.17419354838709666,0.6880733944954125,0.12700165654334622
26,0.030534351145038167,0.5768597247933018,0.7882893519215102,0.3736028084114037,0.0,0.4715769593945893,0.2681265206369545,0.18181818181818343,0.7076923076923123,0.007186678352322524,0.2678821388596011,0.3495440729468089,0.17419354838709666,0.43119266055045835,0.005153690410454629
27,0.03148854961832061,0.7646816868139334,0.7940076786165751,0.49903694631680556,0.1342805939580133,0.48404154859240833,0.5581508516230116,0.20129870129870042,0.7000000000000028,0.056634531113058724,0.5461576147831613,0.4589665653510635,0.25161290322580654,0.5871559633027523,0.03644395361678631
28,0.03244274809160305,0.7749229149872114,0.8053929332917165,0.33727693300773,0.0,0.4498583569763923,0.27964314681718605,0.12987012987013102,0.646153846153851,0.009570552147239264,0.2913633818589467,0.39969604862765973,0.14193548387096766,0.5871559633027523,0.03846861770660777
29,0.033396946564885496,0.6043578712651585,0.6551872176228183,0.3015871531309071,0.0,0.32049102924723627,0.25709651254269517,0.07792207792207861,0.5384615384615401,0.008413672217353198,0.37115061590281595,0.3176291793297876,0.17419354838709666,0.3853211009174309,0.009755199705503405
30,0.03625954198473282,0.806411846135898,0.8406471801105424,0.4271245685388236,0.0,0.42946175631462324,0.31111111111615486,0.1623376623376629,0.7000000000000028,0.0012269938650306747,0.33829087345989106,0.35258358662765943,0.17419354838709666,0.3302752293577982,0.01251610528253267
31,0.03721374045801527,0.544441432829463,0.7715573129718276,0.4683425836813637,0.0,0.45061378653260675,0.33268450933223903,0.14935064935065157,0.6230769230769262,0.009991235758106924,0.3428751399786434,0.36474164134042564,0.2129032258064516,0.3853211009174309,0.010859561936315112
32,0.03816793893129771,0.8597680905822838,0.7519442003249541,0.4885391131853358,0.0,0.41038715767367506,0.3982157339723926,0.12337662337662181,0.6230769230769262,0.034513584574934274,0.44110442329321,0.38905775075531945,0.2129032258064516,0.5412844036697249,0.013436407141542426
33,0.03912213740458015,0.5220274366993214,0.7437437989317414,0.526816788942475,0.046210957501280084,0.29726156745221743,0.3781021897871568,0.15584415584415368,0.553846153846159,0.037510955302366346,0.517077267637335,0.3981762917978724,0.3548387096774195,0.3853211009174309,0.010307380820909259
34,0.04103053435114504,0.6302706375229319,0.730015509672074,0.2763455537401144,0.08138760880696365,0.37941454203510716,0.4274128142486191,0.12987012987013102,0.6846153846153875,0.04171779141104295,0.49457586786062313,0.4103343465,0.25161290322580654,0.4862385321100917,0.05650653414319897
35,0.04198473282442748,0.6746066152340168,0.7909691139849973,0.4752553152570139,0.0,0.41529745038396015,0.441524736357529,0.1623376623376629,0.7307692307692335,0.014548641542506575,0.47837346024655814,0.4908814589680852,0.2838709677419353,0.5412844036697249,0.020062580526412663
36,0.04389312977099236,0.5840212698982984,0.6968479628207176,0.29348799416185994,0.0,0.36638338050487107,0.41005677205856017,0.16883116883116855,0.6538461538461569,0.01945661700262927,0.49226623740359843,0.4984802431595745,0.3548387096774195,0.5871559633027523,0.01049144119271121
37,0.04484732824427481,0.7507048655100097,0.7464620002051555,0.47561209208388233,0.0,0.374693106680823,0.4652068126433946,0.20779220779220609,0.6769230769230781,0.037265556529360214,0.5441629339303498,0.49544072947872353,0.3548387096774195,0.6880733944954125,0.04951224001472483
38,0.04580152671755725,0.6290679352915585,0.7390487240049352,0.49841800352201554,0.03307731694828469,0.32105760144744266,0.3221411192104213,0.10389610389610127,0.6538461538461569,0.03663453111305872,0.43788493841149423,0.4088145896702131,0.14193548387096766,0.5412844036697249,0.007546475243879992
39,0.046755725190839696,0.6371588412117071,0.8043679243024326,0.36123045249828,0.015360983102918587,0.36185080263878433,0.4510948905344847,0.09090909090908994,0.6923076923076934,0.03467134092900964,0.5350293952979406,0.4148936170212769,0.14193548387096766,0.5871559633027523,0.034603349898766796
40,0.047709923664122134,0.5288063038216082,0.6133799641219397,0.3233440395872056,0.11410650281618023,0.35014164299717976,0.2869424168578618,0.0714285714285694,0.7000000000000028,0.03838737949167397,0.3812639977603083,0.43768996960638296,0.17419354838709666,0.5871559633027523,0.0357077121295785
41,0.04961832061068702,0.6728754893768044,0.6772714223364318,0.34613261773820353,0.0,0.5546742208896944,0.6048661800422579,0.20779220779220609,0.7846153846153889,0.014688869412795794,0.5284504479288266,0.6291793313085106,0.3548387096774195,0.7431192660550456,0.005153690410454629
42,0.05057251908396947,0.5709555502029231,0.6987973798955903,0.2201309952341946,0.09057859703020994,0.5291784702938358,0.5870235198797573,0.20129870129870042,0.7923076923076948,0.03610867659947415,0.5328947368418959,0.5881458966595745,0.32258064516129004,0.7431192660550456,0.07399226946438432
43,0.05248091603053435,0.5173259643403161,0.6476092019514819,0.2033952912283835,0.1309779825908858,0.5220018885183038,0.6223844281852777,0.16883116883116855,0.7769230769230795,0.10394390885188431,0.5760078387455461,0.6367781155000003,0.32258064516129004,0.7431192660550456,0.006626173384870238
44,0.05343511450381679,0.5973603310098948,0.6760542172975127,0.41500589250512815,0.14175627240143368,0.5516525024004508,0.6394160583558772,0.2142857142857153,0.8000000000000043,0.07607361963190185,0.5707936730134684,0.6960486322234041,0.42580645161290276,0.7889908256880731,0.010307380820909259
45,0.05438931297709924,0.538045243689886,0.5964667117540294,0.24399008442087217,0.020686123911930365,0.6455146364927558,0.5998377940243245,0.24675324675324717,0.8076923076923102,0.008764241893076249,0.44796332586879073,0.7097264437659572,0.42580645161290276,0.7889908256880731,0.03791643659120192
46,0.055343511450381674,0.5634659953984612,0.6727594278751925,0.3411803531595865,0.015591397849462365,0.6948064210838467,0.6642335766531104,0.2597402597402585,0.8846153846153868,0.010201577563540754,0.4715145576709774,0.7264437690000003,0.4645161290322579,0.8440366972477062,0.017301674949383398
47,0.05629770992366412,0.509344394986656,0.6023424195571672,0.26300000597637296,0.11328725038402458,0.6795089707527637,0.75587996755484,0.26623376623376416,0.8846153846153868,0.02979842243645925,0.5789473684207949,0.8009118541063831,0.4645161290322579,0.9449541284403669,0.006073992269464384
48,0.05725190839694656,0.5312663765675993,0.6349059216810982,0.36227947748011485,0.18883768561187916,0.6311614730738953,0.7477696675222703,0.30519480519480524,0.8307692307692349,0.06625766871165643,0.6113871780515701,0.6930091185425531,0.39354838709677376,0.7431192660550456,0.022823486103441933
49,0.061068702290076333,0.5317583911167976,0.5097588367899701,0.2772723429366304,0.14485407066052228,0.6838526912628566,0.7596107056084307,0.27922077922077904,0.8692307692307715,0.04802804557405784,0.5804521276610648,0.7021276595744683,0.39354838709677376,0.8899082568807337,0.0793300202466409
50,0.06297709923664122,0.5241594997458471,0.6243625955296737,0.3757694693033173,0.03402457757296467,0.6868744097521002,0.7750202757952209,0.2597402597402585,0.8615384615384656,0.05521472392638037,0.5921402575592185,0.7553191489361701,0.39354838709677376,0.8899082568807337,0.023007546475243883
51,0.0648854961832061,0.5063923076914666,0.6087013631422451,0.26008530541152625,0.13282130056323604,0.7503305004060508,0.7878345498262433,0.31168831168831446,0.8769230769230809,0.04464504820333041,0.5503919372901556,0.8373860182340422,0.4967741935483869,0.8899082568807337,0.0027609055770292656
52,0.06583969465648855,0.51995004193604,0.5635737306878663,0.4343673547903419,0.14132104454685102,0.7246458923219947,0.7978913219756407,0.2922077922077939,0.9000000000000057,0.04171779141104295,0.5831816909302387,0.7188449847978724,0.3548387096774195,0.8440366972477062,0.01969445978280876
53,0.06679389312977099,0.562317961450332,0.6016010919371451,0.28046220943475014,0.16871479774705583,0.7231350330773623,0.8124898621705228,0.2922077922077939,0.8846153846153868,0.07419807186678352,0.6007138857786947,0.8024316109468086,0.4967741935483869,0.8899082568807337,0.05006442113013068
54,0.06774809160305344,0.5587098547562116,0.6764568405649202,0.23041234283154732,0.08591909882232464,0.7805476864884113,0.7730738036784004,0.3246753246753258,0.9076923076923116,0.019982471516213848,0.510498320268221,0.805471124617021,0.4645161290322579,0.7889908256880731,0.11227682679919014
55,0.06870229007633588,0.5642313513638807,0.6686591722654291,0.3324104320894178,0.07560163850486432,0.7788479697555744,0.8241686941901776,0.3376623376623371,0.915384615384621,0.0504820333041192,0.5656145016791374,0.7993920972659576,0.42580645161290276,0.8899082568807337,0.014540769372354134
56,0.06965648854961831,0.627427886794231,0.6644492001679025,0.33756925167306395,0.188300051203277,0.7170915958344537,0.7888077858846501,0.298701298701296,0.8692307692307715,0.13584574934268187,0.5790173572236363,0.7173252279680851,0.39354838709677376,0.8899082568807337,0.058531198233020436
57,0.07061068702290076,0.5853333086961603,0.6840202493364843,0.3476286970840698,0.08110599078341013,0.662889518400867,0.7669099756490994,0.24675324675324717,0.8769230769230809,0.10517090271691498,0.6050181970885307,0.6747720364787235,0.39354838709677376,0.7889908256880731,0.04877599852751703
58,0.0715648854961832,0.5458628081938135,0.6030562905986698,0.29000147567662243,0.08218125960061444,0.6513692162474527,0.7090024330690881,0.2727272727272734,0.823076923076929,0.09658194566170027,0.556760918253195,0.6656534954361706,0.32258064516129004,0.7431192660550456,0.015277010859561938
59,0.07251908396946564,0.4591589109684366,0.6424400068268037,0.22492870466918846,0.008422939068100358,0.6955618507722647,0.7239253852834437,0.2727272727272734,0.8615384615384656,0.054671340929009646,0.5290103583442094,0.759878419457447,0.4645161290322579,0.8899082568807337,0.039204859193815576
60,0.07347328244274809,0.6567300866131478,0.6311718270024687,0.3545156092840913,0.1286226318484383,0.6948064210838467,0.6600162206270852,0.2727272727272734,0.8538461538461561,0.022085889570552148,0.46518057110813427,0.6838905775106383,0.39354838709677376,0.7889908256880731,0.006442113013068287
61,0.07442748091603053,0.5469561738586984,0.6070649510624927,0.2547632640406893,0.18589349718381976,0.6966949953048811,0.7125709651697107,0.298701298701296,0.8615384615384656,0.04702892199824715,0.5193169092939676,0.7142857142872341,0.39354838709677376,0.8899082568807337,0.00883489784649365
62,0.07538167938931298,0.5036588935292542,0.5610477254640875,0.2305085786861632,0.10988223246287764,0.588857412637914,0.6726682887051538,0.31168831168831446,0.8000000000000043,0.13116564417177914,0.5700587905946561,0.6155015197553193,0.3548387096774195,0.7431192660550456,0.07620099392600774
63,0.07633587786259542,0.5484868857895373,0.6232643323889002,0.38002551351533265,0.20156169994879675,0.5354107648927453,0.6781832928090523,0.20779220779220609,0.8076923076923102,0.12743207712532867,0.6302141657342211,0.5592705167127661,0.2838709677419353,0.6880733944954125,0.0519050248481502
64,0.07729007633587787,0.45320006809481356,0.532135948283228,0.27855356174404855,0.0,0.5371104816255823,0.49813463097320465,0.19480519480519476,0.7846153846153889,0.02646801051709027,0.4350853863394788,0.5227963525851065,0.2129032258064516,0.6880733944954125,0.017301674949383398
65,0.0782442748091603,0.5402502014252896,0.6677439895902226,0.35237476776780646,0.09047619047619049,0.4944287063454027,0.6012976480551728,0.2142857142857153,0.76923076923077,0.13747589833479407,0.5805221164614567,0.5182370820638296,0.2129032258064516,0.6880733944954125,0.1402540033130867
66,0.07919847328244274,0.531867727683286,0.6549492240002126,0.2693194335777874,0.0,0.5297450424940422,0.6053527980146853,0.17532467532467422,0.8307692307692349,0.06152497808939527,0.5508818589026969,0.566869300914894,0.25161290322580654,0.7889908256880731,0.03607583287318241
67,0.08015267175572519,0.41504160639032867,0.7346282148633223,0.42962652020376074,0.0,0.51331444763035,0.5531224654915405,0.15584415584415368,0.8000000000000043,0.046976336546888695,0.5103583426649878,0.4483282674787237,0.17419354838709666,0.642201834862385,0.06294864715626726
68,0.08206106870229007,0.5792651292560488,0.6367729690204129,0.27709178786230426,0.0,0.2492917846175402,0.27283049474894483,0.09090909090908994,0.5692307692307743,0.03382997370727432,0.4492581187005362,0.31458966564893664,0.10322580645161294,0.43119266055045835,0.02521627093686729
69,0.08396946564885496,0.5544274694565567,0.5817225290891467,0.2785019229927913,0.5142089093701997,0.43323890462448844,0.546634225442773,0.16883116883116855,0.7076923076923123,0.03207712532865907,0.57597284434535,0.452887537989362,0.25161290322580654,0.5412844036697249,0.10712313638873551
70,0.08492366412213741,0.6873443252299265,0.7534085145705472,0.38637057993730156,0.007987711213517665,0.3573182247727047,0.5477696674541406,0.15584415584415368,0.6692307692307757,0.03470639789658195,0.6449818029108574,0.43313069908510604,0.2838709677419353,0.642201834862385,0.059451500092030186
71,0.08587786259541984,0.5781535043845603,0.6448452031050974,0.36901165398143887,0.0,0.32464589226911045,0.3836171937775106,0.11038961038961048,0.6692307692307757,0.008957055214723926,0.5022746360580534,0.36778115501063846,0.25161290322580654,0.4862385321100917,0.0023927848334253637
72,0.08778625954198473,0.555265752911824,0.5938308802161734,0.2297563862465205,0.0,0.3019830028065016,0.33771289535017246,0.18831168831168554,0.5846153846153896,0.028396143733567046,0.4720744680863602,0.35258358662765943,0.25161290322580654,0.4862385321100917,0.005521811154058531
73,0.09255725190839695,0.539138609354771,0.5999262406474657,0.259156710664267,0.059447004608294926,0.39641170909902,0.4424979724159428,0.11688311688311614,0.7076923076923123,0.022085889570552148,0.496535554310789,0.4665653495425537,0.32258064516129004,0.642201834862385,0.010859561936315112
74,0.09351145038167939,0.5021828498816595,0.593226835488748,0.2840216721700154,0.0,0.4377714824905681,0.4616382806563166,0.16883116883116855,0.6615384615384663,0.006240140227870289,0.4830277155657021,0.5000000000000004,0.2838709677419353,0.642201834862385,0.00883489784649365
75,0.09541984732824427,0.5534616995647639,0.5861979513877983,0.3766379392108259,0.3130312339989759,0.44249291784485223,0.4815896187750539,0.15584415584415368,0.7000000000000028,0.028396143733567046,0.49678051511705945,0.5136778115531917,0.2838709677419353,0.642201834862385,0.04435854960427021
76,0.09637404580152671,0.5577804939410594,0.6453394215184455,0.24917454282507262,0.11062467997951869,0.5350330500485398,0.5169505271941119,0.24675324675324717,0.6923076923076934,0.01945661700262927,0.45534714445710867,0.5942249240106388,0.39354838709677376,0.642201834862385,0.0
77,0.09732824427480916,0.526346231075617,0.6079252535285548,0.31518042245662403,0.2127752176139273,0.4224740320272886,0.6017842660276003,0.16883116883116855,0.7461538461538524,0.12375109553023662,0.6466265397543602,0.5759878419468083,0.32258064516129004,0.7431192660550456,0.04509479109147801
78,0.0982824427480916,0.5449881156619055,0.625790337612679,0.3014324174322096,0.09257552483358934,0.4564683664195144,0.5002433090429861,0.18181818181818343,0.7384615384615429,0.04522348816827345,0.5055641097426102,0.5607902735531916,0.32258064516129004,0.6880733944954125,0.008466777102889747
79,0.09923664122137404,0.4578468721705746,0.5706575279458548,0.15500223409821218,0.0,0.4708215297061713,0.426601784256718,0.27922077922077904,0.6692307692307757,0.007011393514460999,0.42000279955373054,0.6352583586595744,0.4645161290322579,0.7889908256880731,0.002944965948831217
80,0.10019083969465649,0.5630833174157515,0.7391310937404931,0.3572497547746119,0.03563748079877112,0.48914069879090505,0.5198702351422497,0.27922077922077904,0.7000000000000028,0.07887817703768624,0.5068938969770016,0.5729483282659578,0.4645161290322579,0.6880733944954125,0.058899318976624336
81,0.10114503816793893,0.5555664284696674,0.4912531028679385,0.2845548513045005,0.007526881720430107,0.48895184130270763,0.5260340632850955,0.16883116883116855,0.7307692307692335,0.04820333041191937,0.5044792833144902,0.6428571428617023,0.2838709677419353,0.7431192660550456,0.014908890115958034
82,0.10209923664122136,0.556140445443732,0.576258669963799,0.14068248337543665,0.18394777265745005,0.4987724268554814,0.6953771289326127,0.20779220779220609,0.7615384615384642,1.0,0.6824608062702802,0.6869300911808511,0.39354838709677376,0.7889908256880731,0.040677342168231184
83,0.10400763358778625,0.5771877344927674,0.6546197450579806,0.22681153298426138,0.10814132104454685,0.5907459867267519,0.7811841038245149,0.20779220779220609,0.8384615384615444,0.0876424189307625,0.6868701007831537,0.6489361702127661,0.32258064516129004,0.7431192660550456,0.19123872630222716
84,0.1049618320610687,0.5359678489266047,0.5949291433569467,0.21288297288552083,0.11062467997951869,0.5639282341100653,0.7393349553566821,0.17532467532467422,0.823076923076929,0.07677475898334794,0.6634238521840041,0.7234042553191489,0.39354838709677376,0.8899082568807337,0.1884778207251979
85,0.10591603053435114,0.5583818450567462,0.6691168185161894,0.35513455207888134,0.13330773169482846,0.5678942397759315,0.7266828872786135,0.20779220779220609,0.7769230769230795,0.06503067484662577,0.6482012877950223,0.7325227963510641,0.39354838709677376,0.8899082568807337,0.05484999079698141
86,0.10687022900763359,0.5865360109275337,0.64391167943544,0.2797038781225804,0.1355862775217614,0.6521246459358778,0.7654501216182652,0.2597402597402585,0.8538461538461561,0.05907099035933392,0.6121570548705781,0.7537993920957451,0.39354838709677376,0.8440366972477062,0.009939260077305357
87,0.10782442748091603,0.5747276617467763,0.6589578844640355,0.3337775951122152,0.027496159754224272,0.7325779036537412,0.7531224655596631,0.2597402597402585,0.8769230769230809,0.017528483786152498,0.5278205487130518,0.8328267477234044,0.42580645161290276,1.0,0.005705871525860483
88,0.10973282442748092,0.5666367558266275,0.6387498426738051,0.2846871981739815,0.24101382488479262,0.6813975448416087,0.7278183292899882,0.2597402597402585,0.8538461538461561,0.08080631025416302,0.5478023516242152,0.6626139817659578,0.32258064516129004,0.8440366972477062,0.08319528805448188
89,0.11068702290076335,0.29154595454157306,0.5659130311777136,0.27563886117920194,0.0857910906298003,0.6069877242344504,0.7077047851047524,0.2142857142857153,0.8538461538461561,0.12101665205959686,0.5927351623747978,0.6550151975638299,0.32258064516129004,0.7889908256880731,0.07546475243879994
90,0.1116412213740458,0.5031122106968118,0.6394453727208569,0.2695772662239251,0.07967229902713774,0.5803588291059611,0.6929440389569024,0.19480519480519476,0.8307692307692349,0.10306748466257669,0.6015887458007403,0.6990881458936169,0.3548387096774195,0.7431192660550456,0.02613657279587705
91,0.11259541984732824,0.6111094042458232,0.6912193642242539,0.29895628514290107,0.15161290322580645,0.676864966975522,0.7398215734426614,0.2402597402597415,0.823076923076929,0.04750219106047327,0.563339865622309,0.7097264437659572,0.32258064516129004,0.7889908256880731,0.030554021719123876
92,0.11354961832061068,0.623437102117401,0.6400128452856945,0.4163427222754388,0.16781874039938555,0.6054768649898179,0.7226277372055634,0.22727272727272663,0.8384615384615444,0.14338299737072743,0.6114921612546071,0.6671732522765956,0.32258064516129004,0.7431192660550456,0.07712129578501749
93,0.11450381679389313,0.5694795065553284,0.6511602161645444,0.36313061410048825,0.17465437788018434,0.6419263455388844,0.7461476074249234,0.26623376623376416,0.8769230769230809,0.10797546012269939,0.6008888577821239,0.7249240121595744,0.4645161290322579,0.8899082568807337,0.0785937787594331
94,0.11545801526717557,0.5398492970369462,0.5906459171079305,0.35294225236641347,0.07091653865847414,0.7180358828788727,0.7283049472624299,0.2857142857142847,0.8615384615384656,0.05065731814198072,0.5163073908183273,0.7310030395106382,0.3548387096774195,0.8440366972477062,0.005705871525860483
95,0.11736641221374046,0.5797298096636249,0.6950907417954801,0.45369198384039305,0.05463389656938044,0.6730878186656497,0.7146796431259546,0.2857142857142847,0.8692307692307715,0.1528483786152498,0.542413213886259,0.7051671732553197,0.3548387096774195,0.8440366972477062,0.04343824774526045
96,0.11832061068702289,0.5009254793670418,0.5802856384741786,0.3486603887787693,0.10578597030209934,0.7063267233694575,0.7344687752917167,0.2857142857142847,0.8846153846153868,0.05714285714285715,0.5325097984323914,0.7173252279680851,0.39354838709677376,0.8440366972477062,0.05319344745076385
97,0.11927480916030533,0.6010777742705036,0.6585185792077262,0.3862674829898613,0.2446236559139785,0.6156751652546077,0.7537712894850586,0.2337662337662323,0.8461538461538467,0.20471516213847504,0.6347634378503275,0.6550151975638299,0.39354838709677376,0.7889908256880731,0.11209276642738819
98,0.12022900763358778,0.6597915104748256,0.6405619768560812,0.3135639128761821,0.25012800819252434,0.6594900849352072,0.7365774533615053,0.2922077922077939,0.823076923076929,0.059947414548641546,0.5759028555425085,0.6990881458936169,0.42580645161290276,0.7889908256880731,0.04159764402724094
99,0.12118320610687022,0.5942169047233505,0.6189261929828453,0.3479639878570935,0.05913978494623656,0.7444759206513538,0.7699918896637499,0.3246753246753258,0.8769230769230809,0.03400525854513584,0.537688969764273,0.7963525835851066,0.5354838709677416,0.8440366972477062,0.0
100,0.12213740458015267,0.8127533669922309,0.7182640940657987,0.37938057078983983,0.04851510496671787,0.7248347498101992,0.7096512571080282,0.31168831168831446,0.8307692307692349,0.019807186678352323,0.4910764277724411,0.8252279635212769,0.42580645161290276,0.9449541284403669,0.014724829744156084
101,0.12309160305343511,0.4271232969873074,0.5351836284988741,0.2162147556720609,0.03118279569892473,0.6891406988173472,0.6815896188431694,0.24675324675324717,0.8846153846153868,0.037686240140227874,0.49209126539771963,0.7720364741595747,0.39354838709677376,0.8440366972477062,0.021903184244432175
102,0.12404580152671756,0.5799758169382241,0.6386400163597278,0.23676788144782707,0.20629800307219662,0.6830972615744315,0.6997566910251436,0.2922077922077939,0.7769230769230795,0.04382120946538125,0.5174272116466432,0.7735562310000001,0.42580645161290276,0.8440366972477062,0.034235229155162895
